TotalGenerations	Demes	TotalKappa	migration	isGlobal	mutation	frequency	growth	s	r	z	replicates	Rescue	Error
4800.00000	4.00000	20000.00000	0.00032	0.00000	0.00005	0.00000	1.50000	0.10000	0.10000	0.02000	1000.00000	0.57400	0.04019
4800.00000	4.00000	20000.00000	0.00032	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.34800	0.03871
4800.00000	4.00000	20000.00000	0.00032	0.00000	0.00005	0.00000	1.50000	0.10000	0.90000	0.02000	1000.00000	0.29600	0.03710
4800.00000	4.00000	20000.00000	0.00032	0.00000	0.00005	0.00000	1.50000	0.50000	0.10000	0.02000	1000.00000	0.38000	0.03945
4800.00000	4.00000	20000.00000	0.00032	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.11900	0.02631
4800.00000	4.00000	20000.00000	0.00032	0.00000	0.00005	0.00000	1.50000	0.50000	0.90000	0.02000	1000.00000	0.08200	0.02230
4800.00000	4.00000	20000.00000	0.00032	0.00000	0.00005	0.00000	1.50000	1.00000	0.10000	0.02000	1000.00000	0.36100	0.03903
4800.00000	4.00000	20000.00000	0.00032	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.07900	0.02192
4800.00000	4.00000	20000.00000	0.00032	0.00000	0.00005	0.00000	1.50000	1.00000	0.90000	0.02000	1000.00000	0.05500	0.01853
4800.00000	4.00000	20000.00000	0.00046	1.00000	0.00005	0.00000	1.50000	0.10000	0.10000	0.02000	1000.00000	0.59200	0.03994
4800.00000	4.00000	20000.00000	0.00046	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.42100	0.04012
4800.00000	4.00000	20000.00000	0.00046	1.00000	0.00005	0.00000	1.50000	0.10000	0.90000	0.02000	1000.00000	0.39000	0.03964
4800.00000	4.00000	20000.00000	0.00046	1.00000	0.00005	0.00000	1.50000	0.50000	0.10000	0.02000	1000.00000	0.41900	0.04010
4800.00000	4.00000	20000.00000	0.00046	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.15100	0.02910
4800.00000	4.00000	20000.00000	0.00046	1.00000	0.00005	0.00000	1.50000	0.50000	0.90000	0.02000	1000.00000	0.08600	0.02279
4800.00000	4.00000	20000.00000	0.00046	1.00000	0.00005	0.00000	1.50000	1.00000	0.10000	0.02000	1000.00000	0.40300	0.03986
4800.00000	4.00000	20000.00000	0.00046	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.11100	0.02553
4800.00000	4.00000	20000.00000	0.00046	1.00000	0.00005	0.00000	1.50000	1.00000	0.90000	0.02000	1000.00000	0.05700	0.01884
4800.00000	4.00000	20000.00000	0.00046	0.00000	0.00005	0.00000	1.50000	0.10000	0.10000	0.02000	1000.00000	0.54800	0.04045
4800.00000	4.00000	20000.00000	0.00046	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.38000	0.03945
4800.00000	4.00000	20000.00000	0.00046	0.00000	0.00005	0.00000	1.50000	0.10000	0.90000	0.02000	1000.00000	0.36500	0.03913
4800.00000	4.00000	20000.00000	0.00046	0.00000	0.00005	0.00000	1.50000	0.50000	0.10000	0.02000	1000.00000	0.40400	0.03988
4800.00000	4.00000	20000.00000	0.00046	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.13500	0.02777
4800.00000	4.00000	20000.00000	0.00046	0.00000	0.00005	0.00000	1.50000	0.50000	0.90000	0.02000	1000.00000	0.09800	0.02416
4800.00000	4.00000	20000.00000	0.00046	0.00000	0.00005	0.00000	1.50000	1.00000	0.10000	0.02000	1000.00000	0.34800	0.03871
4800.00000	4.00000	20000.00000	0.00046	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.08700	0.02290
4800.00000	4.00000	20000.00000	0.00046	0.00000	0.00005	0.00000	1.50000	1.00000	0.90000	0.02000	1000.00000	0.04700	0.01720
4800.00000	4.00000	20000.00000	0.00068	1.00000	0.00005	0.00000	1.50000	0.10000	0.10000	0.02000	1000.00000	0.67400	0.03810
4800.00000	4.00000	20000.00000	0.00068	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.45200	0.04045
4800.00000	4.00000	20000.00000	0.00068	1.00000	0.00005	0.00000	1.50000	0.10000	0.90000	0.02000	1000.00000	0.42400	0.04016
4800.00000	4.00000	20000.00000	0.00068	1.00000	0.00005	0.00000	1.50000	0.50000	0.10000	0.02000	1000.00000	0.46500	0.04054
4800.00000	4.00000	20000.00000	0.00068	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.14700	0.02878
