TotalGenerations	Demes	TotalKappa	migration	isGlobal	mutation	frequency	growth	s	r	z	replicates	Rescue	Error
4800.00000	12.00000	20000.00000	0.02154	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.61500	0.03955
4800.00000	12.00000	20000.00000	0.02154	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.47700	0.04059
4800.00000	12.00000	20000.00000	0.02154	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.75800	0.03481
4800.00000	12.00000	20000.00000	0.02154	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.31600	0.03778
4800.00000	12.00000	20000.00000	0.02154	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.21600	0.03344
4800.00000	12.00000	20000.00000	0.68129	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	1.00000	0.00000
4800.00000	12.00000	20000.00000	0.68129	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	1.00000	0.00000
4800.00000	12.00000	20000.00000	0.68129	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.10300	0.02470
4800.00000	12.00000	20000.00000	0.68129	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	1.00000	0.00000
4800.00000	12.00000	20000.00000	0.68129	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.71000	0.03688
4800.00000	12.00000	20000.00000	0.68129	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.44000	0.04034
4800.00000	16.00000	20000.00000	0.00032	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.40100	0.03983
4800.00000	16.00000	20000.00000	0.00032	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.14000	0.02820
4800.00000	16.00000	20000.00000	0.00032	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.08900	0.02314
4800.00000	16.00000	20000.00000	0.00032	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.34400	0.03861
4800.00000	16.00000	20000.00000	0.00032	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.11900	0.02631
4800.00000	16.00000	20000.00000	0.00032	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.06800	0.02046
4800.00000	16.00000	20000.00000	0.02154	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.98400	0.01020
4800.00000	16.00000	20000.00000	0.02154	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.64600	0.03886
4800.00000	16.00000	20000.00000	0.02154	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.50900	0.04063
4800.00000	16.00000	20000.00000	0.02154	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.69200	0.03752
4800.00000	16.00000	20000.00000	0.02154	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.26100	0.03569
4800.00000	16.00000	20000.00000	0.02154	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.19300	0.03207
4800.00000	16.00000	20000.00000	0.68129	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	1.00000	0.00000
4800.00000	16.00000	20000.00000	0.68129	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	1.00000	0.00000
4800.00000	16.00000	20000.00000	0.68129	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.11100	0.02553
4800.00000	16.00000	20000.00000	0.68129	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	1.00000	0.00000
4800.00000	16.00000	20000.00000	0.68129	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.73100	0.03604
4800.00000	16.00000	20000.00000	0.68129	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.46000	0.04051
4800.00000	4.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.71200	0.03680
4800.00000	4.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.29800	0.03717
4800.00000	4.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.21000	0.03310
4800.00000	4.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.60300	0.03976
4800.00000	4.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.22600	0.03399
4800.00000	4.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.13900	0.02812
4800.00000	4.00000	20000.00000	0.01000	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.93100	0.02060
4800.00000	4.00000	20000.00000	0.01000	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.52200	0.04060
4800.00000	4.00000	20000.00000	0.01000	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.40800	0.03994
4800.00000	4.00000	20000.00000	0.01000	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.84300	0.02957
4800.00000	4.00000	20000.00000	0.01000	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.41800	0.04009
4800.00000	4.00000	20000.00000	0.01000	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.29500	0.03706
4800.00000	4.00000	20000.00000	0.06813	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.98300	0.01051
4800.00000	4.00000	20000.00000	0.06813	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.40900	0.03996
4800.00000	4.00000	20000.00000	0.06813	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.24700	0.03505
4800.00000	4.00000	20000.00000	0.06813	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.98500	0.00988
4800.00000	4.00000	20000.00000	0.06813	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.56400	0.04030
4800.00000	4.00000	20000.00000	0.06813	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.44800	0.04041
4800.00000	4.00000	20000.00000	0.10000	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.99400	0.00628
4800.00000	4.00000	20000.00000	0.10000	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.21300	0.03327
4800.00000	4.00000	20000.00000	0.10000	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.12000	0.02641
4800.00000	4.00000	20000.00000	0.10000	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.98900	0.00848
4800.00000	4.00000	20000.00000	0.10000	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.54200	0.04049
4800.00000	4.00000	20000.00000	0.10000	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.36100	0.03903
4800.00000	8.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.71600	0.03665
4800.00000	8.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.33600	0.03839
4800.00000	8.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.24600	0.03500
4800.00000	8.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.52500	0.04058
4800.00000	8.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.19100	0.03195
4800.00000	8.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.11500	0.02593
4800.00000	8.00000	20000.00000	0.01000	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.94200	0.01900
4800.00000	8.00000	20000.00000	0.01000	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.53500	0.04054
4800.00000	8.00000	20000.00000	0.01000	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.42200	0.04014
4800.00000	8.00000	20000.00000	0.01000	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.70000	0.03724
4800.00000	8.00000	20000.00000	0.01000	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.26500	0.03587
4800.00000	8.00000	20000.00000	0.01000	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.21200	0.03322
4800.00000	8.00000	20000.00000	0.06813	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.99100	0.00768
4800.00000	8.00000	20000.00000	0.06813	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.46700	0.04055
4800.00000	8.00000	20000.00000	0.06813	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.33200	0.03827
